# Identifiability Atlas for Biexponential IVIM model
# D_true/Dstar_true/f_true: Absolute parameters (mm^2/s, mm^2/s, unitless)
# snr: Signal-to-Noise ratio
# shrinkage_D/Dstar/f: relative marginal width shrinkage (1 - post_90_width / prior_90_width)
# corr_f_Dstar: Pearson correlation between f and D* samples
# mono_collapse_indicator: Posterior mass on f < 0.025
# classification: recoverable, f-D* trade-off, or mono-exp collapse
D_true,Dstar_true,f_true,snr,shrinkage_D,shrinkage_Dstar,shrinkage_f,corr_f_Dstar,mono_collapse_indicator,classification
0.0018857142857142857,0.01,0.38857142857142857,10.0,0.32904178,0.035332322,0.2137999,-0.27170438721603607,0.0010000000474974513,f-D* trade-off
0.0018857142857142857,0.01,0.45,10.0,0.3630739,0.053778768,0.2623583,-0.17423679099928366,0.0010000000474974513,f-D* trade-off
0.0018857142857142857,0.025714285714285717,0.02,10.0,0.3225621,-0.0071440935,0.16176456,-0.11703363394202983,0.05000000074505806,f-D* trade-off
0.0018857142857142857,0.025714285714285717,0.08142857142857143,10.0,0.31344557,-0.009409785,0.1710499,-0.05705923314354042,0.03500000014901161,f-D* trade-off
0.0018857142857142857,0.025714285714285717,0.14285714285714285,10.0,0.32540387,-0.0035752058,0.21564347,-0.16587357213410353,0.023000000044703484,f-D* trade-off
0.0018857142857142857,0.025714285714285717,0.20428571428571426,10.0,0.3523147,0.03941375,0.32027274,-0.17557765996517538,0.006000000052154064,f-D* trade-off
0.0018857142857142857,0.025714285714285717,0.26571428571428574,10.0,0.33259702,0.0789606,0.30751622,-0.1407220600432683,0.003000000026077032,f-D* trade-off
0.0018857142857142857,0.025714285714285717,0.3271428571428572,10.0,0.36884582,0.09864634,0.34412187,-0.07264041220305031,0.0010000000474974513,f-D* trade-off
0.0018857142857142857,0.025714285714285717,0.38857142857142857,10.0,0.42060208,0.08630842,0.34416902,-0.17355203180098203,0.0010000000474974513,f-D* trade-off
0.0018857142857142857,0.025714285714285717,0.45,10.0,0.5068779,0.09238577,0.42264915,-0.1516183525695373,0.0,f-D* trade-off
0.0018857142857142857,0.04142857142857143,0.02,10.0,0.3200794,-0.008317947,0.1700185,-0.07872050148403989,0.04800000041723251,f-D* trade-off
0.0018857142857142857,0.04142857142857143,0.08142857142857143,10.0,0.3499046,0.012093842,0.1568765,-0.14063417785883678,0.03400000184774399,f-D* trade-off
0.0018857142857142857,0.04142857142857143,0.14285714285714285,10.0,0.3243922,0.03132242,0.25835162,-0.10488916253115975,0.014999999664723873,f-D* trade-off
0.0018857142857142857,0.04142857142857143,0.20428571428571426,10.0,0.3609723,0.05530405,0.32609296,-0.11350519344950766,0.0020000000949949026,f-D* trade-off
0.0018857142857142857,0.04142857142857143,0.26571428571428574,10.0,0.3445763,0.08514929,0.33975118,-0.12888212825658646,0.0,f-D* trade-off
0.0018857142857142857,0.04142857142857143,0.3271428571428572,10.0,0.41095608,0.061020195,0.34127992,-0.12829108451381135,0.0010000000474974513,f-D* trade-off
0.0018857142857142857,0.04142857142857143,0.38857142857142857,10.0,0.4803911,0.105832934,0.3707853,-0.20420157623463567,0.0,f-D* trade-off
0.0018857142857142857,0.04142857142857143,0.45,10.0,0.5198597,0.078987,0.48217833,-0.150994259810767,0.0,f-D* trade-off
0.0018857142857142857,0.05714285714285715,0.02,10.0,0.32928383,-0.0063307285,0.16273332,-0.06973327145748436,0.06499999761581421,f-D* trade-off
0.0018857142857142857,0.05714285714285715,0.08142857142857143,10.0,0.3568536,0.012480259,0.21611643,-0.08341044630943496,0.027000000700354576,f-D* trade-off
0.0018857142857142857,0.05714285714285715,0.14285714285714285,10.0,0.35303456,0.02486366,0.2539525,-0.11776075934315719,0.01600000075995922,f-D* trade-off
0.0018857142857142857,0.05714285714285715,0.20428571428571426,10.0,0.37629986,0.059463203,0.35332322,-0.19138435835376505,0.0020000000949949026,f-D* trade-off
0.0018857142857142857,0.05714285714285715,0.26571428571428574,10.0,0.36504585,0.07993859,0.33256513,-0.10312655131631679,0.0010000000474974513,f-D* trade-off
0.0018857142857142857,0.05714285714285715,0.3271428571428572,10.0,0.4136362,0.063498676,0.36306936,-0.10281021851818302,0.0,f-D* trade-off
0.0018857142857142857,0.05714285714285715,0.38857142857142857,10.0,0.45316797,0.08030903,0.3658712,-0.2047848811692919,0.0,f-D* trade-off
0.0018857142857142857,0.05714285714285715,0.45,10.0,0.5072731,0.09893572,0.4705912,-0.13720200730310037,0.0,f-D* trade-off
0.0018857142857142857,0.07285714285714286,0.02,10.0,0.3287344,0.010349512,0.12925136,-0.1084108460122597,0.061000000685453415,f-D* trade-off
0.0018857142857142857,0.07285714285714286,0.08142857142857143,10.0,0.3244195,0.020972371,0.17470318,-0.08383987249971799,0.029999999329447746,f-D* trade-off
0.0018857142857142857,0.07285714285714286,0.14285714285714285,10.0,0.349145,0.034152746,0.29454845,-0.0993448206337899,0.014000000432133675,f-D* trade-off
0.0018857142857142857,0.07285714285714286,0.20428571428571426,10.0,0.39314938,0.045427024,0.3608206,-0.15308942233351427,0.0010000000474974513,f-D* trade-off
0.0018857142857142857,0.07285714285714286,0.26571428571428574,10.0,0.36519325,0.08951563,0.3459564,-0.10986577149079974,0.0010000000474974513,f-D* trade-off
0.0018857142857142857,0.07285714285714286,0.3271428571428572,10.0,0.42757082,0.085063875,0.36180454,-0.1511165356146166,0.0,f-D* trade-off
0.0018857142857142857,0.07285714285714286,0.38857142857142857,10.0,0.4708886,0.107601106,0.37582308,-0.20319982248848825,0.0010000000474974513,f-D* trade-off
0.0018857142857142857,0.07285714285714286,0.45,10.0,0.49434185,0.096269965,0.4733171,-0.041916784053590346,0.0,f-D* trade-off
0.0018857142857142857,0.08857142857142856,0.02,10.0,0.30035704,0.00054579973,0.15814501,-0.10069330519574014,0.04800000041723251,f-D* trade-off
0.0018857142857142857,0.08857142857142856,0.08142857142857143,10.0,0.36389273,-0.013295889,0.18505889,-0.1565981677581966,0.02500000037252903,f-D* trade-off
0.0018857142857142857,0.08857142857142856,0.14285714285714285,10.0,0.33529174,0.025377274,0.25084287,-0.07455772969396077,0.004999999888241291,f-D* trade-off
0.0018857142857142857,0.08857142857142856,0.20428571428571426,10.0,0.37707478,0.06251484,0.34730434,-0.13073684209230005,0.0,f-D* trade-off
0.0018857142857142857,0.08857142857142856,0.26571428571428574,10.0,0.34656262,0.0923692,0.3093065,-0.08317055739247146,0.0020000000949949026,f-D* trade-off
0.0018857142857142857,0.08857142857142856,0.3271428571428572,10.0,0.44407588,0.075291276,0.37830794,-0.12327566448054374,0.0010000000474974513,f-D* trade-off
0.0018857142857142857,0.08857142857142856,0.38857142857142857,10.0,0.44304144,0.10214853,0.39099276,-0.1849232616355653,0.0010000000474974513,f-D* trade-off
0.0018857142857142857,0.08857142857142856,0.45,10.0,0.48849452,0.085088134,0.4819973,-0.10305666186861605,0.0,f-D* trade-off
0.0018857142857142857,0.10428571428571429,0.02,10.0,0.28502196,-0.007914543,0.14511818,-0.122087669481312,0.06499999761581421,f-D* trade-off
0.0018857142857142857,0.10428571428571429,0.08142857142857143,10.0,0.34393042,0.00091177225,0.18597949,-0.16867954260762613,0.02800000086426735,f-D* trade-off
0.0018857142857142857,0.10428571428571429,0.14285714285714285,10.0,0.3881424,0.04322779,0.26127326,-0.13045500498329016,0.0010000000474974513,f-D* trade-off
0.0018857142857142857,0.10428571428571429,0.20428571428571426,10.0,0.38242513,0.06534886,0.34608668,-0.15042830850295316,0.0020000000949949026,f-D* trade-off
0.0018857142857142857,0.10428571428571429,0.26571428571428574,10.0,0.35833162,0.07348192,0.32645476,-0.08793643140769256,0.0020000000949949026,f-D* trade-off
0.0018857142857142857,0.10428571428571429,0.3271428571428572,10.0,0.41096586,0.065669596,0.39929998,-0.11712440932093328,0.0010000000474974513,f-D* trade-off
0.0018857142857142857,0.10428571428571429,0.38857142857142857,10.0,0.45930415,0.122852206,0.41641605,-0.15926399080541787,0.0,f-D* trade-off
0.0018857142857142857,0.10428571428571429,0.45,10.0,0.50063086,0.106325746,0.48050088,-0.08292274745835525,0.0,f-D* trade-off
0.0018857142857142857,0.12,0.02,10.0,0.35893524,-0.0039334297,0.18213987,-0.12274934674414743,0.06400000303983688,f-D* trade-off
0.0018857142857142857,0.12,0.08142857142857143,10.0,0.36931348,-0.014042616,0.21407229,-0.10837878559632579,0.014000000432133675,f-D* trade-off
0.0018857142857142857,0.12,0.14285714285714285,10.0,0.33708352,0.040517747,0.27114666,-0.1431673883937961,0.006000000052154064,f-D* trade-off
0.0018857142857142857,0.12,0.20428571428571426,10.0,0.37866032,0.060359895,0.3340941,-0.13325348359488368,0.0010000000474974513,f-D* trade-off
0.0018857142857142857,0.12,0.26571428571428574,10.0,0.35859096,0.08281636,0.31645656,-0.09663260595437559,0.0010000000474974513,f-D* trade-off
0.0018857142857142857,0.12,0.3271428571428572,10.0,0.42376697,0.09037,0.34852064,-0.11536623486101552,0.004000000189989805,f-D* trade-off
0.0018857142857142857,0.12,0.38857142857142857,10.0,0.48017496,0.091826916,0.41298997,-0.20015186423466053,0.0,f-D* trade-off
0.0018857142857142857,0.12,0.45,10.0,0.47378308,0.08267206,0.47895843,-0.05596773226849974,0.0,f-D* trade-off
0.002142857142857143,0.01,0.02,10.0,0.26766855,-0.018802643,0.13681227,-0.1283207127411921,0.05700000002980232,f-D* trade-off
0.002142857142857143,0.01,0.08142857142857143,10.0,0.26018012,-0.028372884,0.1709252,-0.09042507674186355,0.032999999821186066,f-D* trade-off
0.002142857142857143,0.01,0.14285714285714285,10.0,0.26839554,-0.010716081,0.15568775,-0.1720204843092907,0.023000000044703484,f-D* trade-off
0.002142857142857143,0.01,0.20428571428571426,10.0,0.28742224,0.0076269507,0.20242089,-0.07610472047914987,0.017000000923871994,f-D* trade-off
0.002142857142857143,0.01,0.26571428571428574,10.0,0.30078357,0.008270204,0.18485266,-0.15441736514051496,0.01899999938905239,f-D* trade-off
0.002142857142857143,0.01,0.3271428571428572,10.0,0.31343466,0.016595125,0.17405403,-0.15414150846812816,0.006000000052154064,f-D* trade-off
0.002142857142857143,0.01,0.38857142857142857,10.0,0.3515846,0.043845356,0.2429635,-0.18311678126995048,0.004999999888241291,f-D* trade-off
0.002142857142857143,0.01,0.45,10.0,0.37076813,0.03773564,0.2777484,-0.06978770111523605,0.004000000189989805,f-D* trade-off
0.002142857142857143,0.025714285714285717,0.02,10.0,0.26570106,-0.01023829,0.16172087,-0.09614885325513728,0.054999999701976776,f-D* trade-off
0.002142857142857143,0.025714285714285717,0.08142857142857143,10.0,0.23860145,-0.00027251244,0.17928016,-0.10615829665415523,0.02500000037252903,f-D* trade-off
0.002142857142857143,0.025714285714285717,0.14285714285714285,10.0,0.28674984,0.019744635,0.23445159,-0.10463775621592353,0.004000000189989805,f-D* trade-off
0.002142857142857143,0.025714285714285717,0.20428571428571426,10.0,0.3088597,0.039634526,0.23386925,-0.09840209912201657,0.007000000216066837,f-D* trade-off
0.002142857142857143,0.025714285714285717,0.26571428571428574,10.0,0.34329987,0.055107296,0.28740287,-0.07856278262694424,0.0010000000474974513,f-D* trade-off
0.002142857142857143,0.025714285714285717,0.3271428571428572,10.0,0.42629498,0.07369679,0.3223849,-0.19628317693524883,0.0010000000474974513,f-D* trade-off
0.002142857142857143,0.025714285714285717,0.38857142857142857,10.0,0.47310227,0.090023875,0.35202187,-0.14602670508478857,0.0010000000474974513,f-D* trade-off
0.002142857142857143,0.025714285714285717,0.45,10.0,0.5054022,0.10935265,0.43925112,-0.12309253689034017,0.0,f-D* trade-off
0.002142857142857143,0.04142857142857143,0.02,10.0,0.26140183,-0.02201271,0.16111845,-0.1462683653709093,0.04399999976158142,f-D* trade-off
0.002142857142857143,0.04142857142857143,0.08142857142857143,10.0,0.3010308,0.008726716,0.20186901,-0.12986334128798713,0.029999999329447746,f-D* trade-off
0.002142857142857143,0.04142857142857143,0.14285714285714285,10.0,0.32613897,0.022198558,0.24671859,-0.12161061103489712,0.004999999888241291,f-D* trade-off
0.002142857142857143,0.04142857142857143,0.20428571428571426,10.0,0.30440944,0.059060812,0.2529897,-0.15869292139471164,0.0010000000474974513,f-D* trade-off
0.002142857142857143,0.04142857142857143,0.26571428571428574,10.0,0.37303132,0.09852296,0.31118488,-0.07902043478131875,0.0,f-D* trade-off
0.002142857142857143,0.04142857142857143,0.3271428571428572,10.0,0.44842702,0.079944015,0.35158318,-0.2589098716165471,0.0020000000949949026,f-D* trade-off
0.002142857142857143,0.04142857142857143,0.38857142857142857,10.0,0.5167679,0.104445875,0.41769677,-0.16356337279194608,0.0,f-D* trade-off
0.002142857142857143,0.04142857142857143,0.45,10.0,0.5311935,0.11806393,0.4813515,-0.06870152541493856,0.0,f-D* trade-off
0.002142857142857143,0.05714285714285715,0.02,10.0,0.25605989,-0.009367943,0.15396184,-0.14198750900915402,0.06199999898672104,f-D* trade-off
0.002142857142857143,0.05714285714285715,0.08142857142857143,10.0,0.25606447,0.0013398528,0.18218738,-0.15074985643805827,0.02199999988079071,f-D* trade-off
0.002142857142857143,0.05714285714285715,0.14285714285714285,10.0,0.30711186,0.046559453,0.25947666,-0.09553726608162115,0.004999999888241291,f-D* trade-off
0.002142857142857143,0.05714285714285715,0.20428571428571426,10.0,0.31804234,0.079977214,0.3089354,-0.09202740863961309,0.0,f-D* trade-off
0.002142857142857143,0.05714285714285715,0.26571428571428574,10.0,0.36692697,0.06134236,0.31154847,-0.11074917187907722,0.0010000000474974513,f-D* trade-off
0.002142857142857143,0.05714285714285715,0.3271428571428572,10.0,0.45265716,0.12699252,0.40010244,-0.1937043895739118,0.0010000000474974513,f-D* trade-off
0.002142857142857143,0.05714285714285715,0.38857142857142857,10.0,0.5135178,0.0827291,0.4461118,-0.18255954641700645,0.0,f-D* trade-off
0.002142857142857143,0.05714285714285715,0.45,10.0,0.5145391,0.13990796,0.5286672,-0.08332853597476159,0.0,f-D* trade-off
0.002142857142857143,0.07285714285714286,0.02,10.0,0.26726037,-0.0044498444,0.14064342,-0.13638402202514044,0.04899999871850014,f-D* trade-off
0.002142857142857143,0.07285714285714286,0.08142857142857143,10.0,0.28114444,0.004501641,0.20382702,-0.1270712600600741,0.020999999716877937,f-D* trade-off
0.002142857142857143,0.07285714285714286,0.14285714285714285,10.0,0.30035126,0.02046448,0.2660334,-0.1552134715870524,0.006000000052154064,f-D* trade-off
0.002142857142857143,0.07285714285714286,0.20428571428571426,10.0,0.34696275,0.07876325,0.29414284,-0.07481016901970142,0.003000000026077032,f-D* trade-off
0.002142857142857143,0.07285714285714286,0.26571428571428574,10.0,0.35348606,0.08008903,0.3034444,-0.09765527775607456,0.0010000000474974513,f-D* trade-off
0.002142857142857143,0.07285714285714286,0.3271428571428572,10.0,0.46864069,0.13543957,0.3851623,-0.18827482509743396,0.0,f-D* trade-off
0.002142857142857143,0.07285714285714286,0.38857142857142857,10.0,0.52024204,0.08726925,0.46394825,-0.08488291282034044,0.0,f-D* trade-off
0.002142857142857143,0.07285714285714286,0.45,10.0,0.50774264,0.12114853,0.5165116,-0.053821735171641696,0.0,f-D* trade-off
0.002142857142857143,0.08857142857142856,0.02,10.0,0.24714023,-0.027751327,0.14807409,-0.08702700753905265,0.03999999910593033,f-D* trade-off
0.002142857142857143,0.08857142857142856,0.08142857142857143,10.0,0.29776573,-0.012009144,0.18118906,-0.16805953054444095,0.029999999329447746,f-D* trade-off
0.002142857142857143,0.08857142857142856,0.14285714285714285,10.0,0.338826,0.014596403,0.25995785,-0.21901250950284332,0.008999999612569809,f-D* trade-off
0.002142857142857143,0.08857142857142856,0.20428571428571426,10.0,0.321998,0.06669921,0.26302016,-0.05570476594135332,0.0010000000474974513,f-D* trade-off
0.002142857142857143,0.08857142857142856,0.26571428571428574,10.0,0.37947363,0.082123935,0.30912018,-0.06322344307293812,0.0,f-D* trade-off
0.002142857142857143,0.08857142857142856,0.3271428571428572,10.0,0.46184683,0.1081903,0.40928632,-0.16151503565672373,0.0,f-D* trade-off
0.002142857142857143,0.08857142857142856,0.38857142857142857,10.0,0.51833934,0.09725833,0.440265,-0.1565952843783446,0.0,f-D* trade-off
0.002142857142857143,0.08857142857142856,0.45,10.0,0.5124397,0.11054224,0.50160456,-0.022163299276437114,0.0,f-D* trade-off
0.002142857142857143,0.10428571428571429,0.02,10.0,0.23344272,-0.005560398,0.14270902,-0.10874995426244785,0.04899999871850014,f-D* trade-off
0.002142857142857143,0.10428571428571429,0.08142857142857143,10.0,0.26761883,0.0018811822,0.22036177,-0.12300095469124334,0.01600000075995922,f-D* trade-off
0.002142857142857143,0.10428571428571429,0.14285714285714285,10.0,0.31799835,0.024902642,0.25672382,-0.14834625331650425,0.004999999888241291,f-D* trade-off
0.002142857142857143,0.10428571428571429,0.20428571428571426,10.0,0.34529883,0.046916485,0.29543763,-0.15822097386051795,0.0010000000474974513,f-D* trade-off
0.002142857142857143,0.10428571428571429,0.26571428571428574,10.0,0.38949376,0.06748414,0.32539845,-0.050413250896270224,0.0020000000949949026,f-D* trade-off
0.002142857142857143,0.10428571428571429,0.3271428571428572,10.0,0.4624356,0.10055596,0.38747817,-0.14320998191511874,0.0,f-D* trade-off
0.002142857142857143,0.10428571428571429,0.38857142857142857,10.0,0.5383893,0.08579004,0.47519898,-0.11533846408175707,0.0,f-D* trade-off
0.002142857142857143,0.10428571428571429,0.45,10.0,0.52727437,0.11936611,0.516881,-0.022880351217763183,0.0,f-D* trade-off
0.002142857142857143,0.12,0.02,10.0,0.24056232,0.0015149117,0.10395801,-0.18004177863275278,0.04899999871850014,f-D* trade-off
0.002142857142857143,0.12,0.08142857142857143,10.0,0.28684807,0.0030587316,0.190157,-0.08583786410248367,0.02199999988079071,f-D* trade-off
0.002142857142857143,0.12,0.14285714285714285,10.0,0.3107581,0.02335012,0.2223022,-0.19774151843866647,0.013000000268220901,f-D* trade-off
0.002142857142857143,0.12,0.20428571428571426,10.0,0.32763213,0.040875793,0.27389163,-0.07395431072111211,0.003000000026077032,f-D* trade-off
0.002142857142857143,0.12,0.26571428571428574,10.0,0.38474458,0.08412105,0.3273744,-0.016227377679501925,0.0020000000949949026,f-D* trade-off
0.002142857142857143,0.12,0.3271428571428572,10.0,0.45323008,0.10263914,0.3849399,-0.21701455934045627,0.0,f-D* trade-off
0.002142857142857143,0.12,0.38857142857142857,10.0,0.512212,0.094521046,0.4630069,-0.16918835570629664,0.0,f-D* trade-off
0.002142857142857143,0.12,0.45,10.0,0.4917872,0.1354081,0.51792634,-0.09209630511979572,0.0,f-D* trade-off
0.0024,0.01,0.02,10.0,0.21577227,-0.03070879,0.08878696,-0.11252812712321533,0.0560000017285347,f-D* trade-off
0.0024,0.01,0.08142857142857143,10.0,0.24092013,-0.0024911165,0.13778126,-0.11721166414129108,0.03500000014901161,f-D* trade-off
0.0024,0.01,0.14285714285714285,10.0,0.28738254,-0.014183402,0.14262247,-0.13369730077284547,0.02500000037252903,f-D* trade-off
0.0024,0.01,0.20428571428571426,10.0,0.28289866,-0.012249827,0.15066993,-0.14217579638618233,0.01600000075995922,f-D* trade-off
0.0024,0.01,0.26571428571428574,10.0,0.29255426,0.012026131,0.18422163,-0.1442039875277531,0.007000000216066837,f-D* trade-off
0.0024,0.01,0.3271428571428572,10.0,0.33712012,0.012824774,0.2526453,-0.0993801009165591,0.006000000052154064,f-D* trade-off
0.0024,0.01,0.38857142857142857,10.0,0.34279305,0.047096133,0.2609312,-0.10029500831554876,0.006000000052154064,f-D* trade-off
0.0024,0.01,0.45,10.0,0.3717416,0.043456852,0.31601846,-0.07967974459670658,0.0,f-D* trade-off
0.0024,0.025714285714285717,0.02,10.0,0.23017865,-0.011091948,0.10219294,-0.08714591392964632,0.04800000041723251,f-D* trade-off
0.0024,0.025714285714285717,0.08142857142857143,10.0,0.26595068,-0.022046804,0.1440059,-0.12812209698681026,0.026000000536441803,f-D* trade-off
0.0024,0.025714285714285717,0.14285714285714285,10.0,0.2896976,0.017473876,0.2061181,-0.10764304562087697,0.008999999612569809,f-D* trade-off
0.0024,0.025714285714285717,0.20428571428571426,10.0,0.35379785,0.048436344,0.27109158,-0.15791290939078445,0.0010000000474974513,f-D* trade-off
0.0024,0.025714285714285717,0.26571428571428574,10.0,0.364169,0.05199343,0.2687285,-0.16573952262945796,0.0020000000949949026,f-D* trade-off
0.0024,0.025714285714285717,0.3271428571428572,10.0,0.43917567,0.10037154,0.33686352,-0.11342624869361981,0.0,f-D* trade-off
0.0024,0.025714285714285717,0.38857142857142857,10.0,0.48672098,0.079230905,0.43161422,-0.1638986517340762,0.0,f-D* trade-off
0.0024,0.025714285714285717,0.45,10.0,0.54300046,0.11358535,0.47914237,-0.03789277474118998,0.0,f-D* trade-off
0.0024,0.04142857142857143,0.02,10.0,0.25481373,-0.020939708,0.14955044,-0.10377552680163872,0.029999999329447746,f-D* trade-off
0.0024,0.04142857142857143,0.08142857142857143,10.0,0.26203936,-0.014764428,0.16346902,-0.12532311118650855,0.014999999664723873,f-D* trade-off
0.0024,0.04142857142857143,0.14285714285714285,10.0,0.3018946,0.02040422,0.22147661,-0.16629380864152088,0.007000000216066837,f-D* trade-off
0.0024,0.04142857142857143,0.20428571428571426,10.0,0.35416073,0.07747191,0.2446441,-0.14508565492732262,0.0010000000474974513,f-D* trade-off
0.0024,0.04142857142857143,0.26571428571428574,10.0,0.41275263,0.08242613,0.307028,-0.08787897901287867,0.0010000000474974513,f-D* trade-off
0.0024,0.04142857142857143,0.3271428571428572,10.0,0.46342057,0.096655905,0.394248,-0.18929163726152384,0.0,f-D* trade-off
0.0024,0.04142857142857143,0.38857142857142857,10.0,0.5603402,0.1037308,0.4954707,-0.1689054793929768,0.0010000000474974513,f-D* trade-off
0.0024,0.04142857142857143,0.45,10.0,0.5155181,0.14120996,0.5468962,-0.06845072568143117,0.0,f-D* trade-off
0.0024,0.05714285714285715,0.02,10.0,0.22992992,-0.023590446,0.111789584,-0.08221875680817763,0.03500000014901161,f-D* trade-off
0.0024,0.05714285714285715,0.08142857142857143,10.0,0.22828782,0.002925694,0.1723311,-0.08879007292482342,0.01600000075995922,f-D* trade-off
0.0024,0.05714285714285715,0.14285714285714285,10.0,0.30346274,0.03820938,0.23430783,-0.137527939142529,0.004999999888241291,f-D* trade-off
0.0024,0.05714285714285715,0.20428571428571426,10.0,0.33233827,0.056685686,0.2784987,-0.057684228508849564,0.004000000189989805,f-D* trade-off
0.0024,0.05714285714285715,0.26571428571428574,10.0,0.41587448,0.07614267,0.3439538,-0.1579207749484952,0.0,f-D* trade-off
0.0024,0.05714285714285715,0.3271428571428572,10.0,0.46601748,0.10596478,0.39533246,-0.21359286489884094,0.0,f-D* trade-off
0.0024,0.05714285714285715,0.38857142857142857,10.0,0.5628706,0.096399724,0.4905724,-0.20292371348831667,0.0,f-D* trade-off
0.0024,0.05714285714285715,0.45,10.0,0.5463349,0.15040594,0.5415283,-0.11484800870510578,0.0,f-D* trade-off
0.0024,0.07285714285714286,0.02,10.0,0.22840971,-0.0093842745,0.10596943,-0.08324067940927428,0.041999999433755875,f-D* trade-off
0.0024,0.07285714285714286,0.08142857142857143,10.0,0.26205212,0.007609606,0.1541037,-0.14112380224993307,0.02500000037252903,f-D* trade-off
0.0024,0.07285714285714286,0.14285714285714285,10.0,0.32253414,0.04143244,0.2513315,-0.16540391481435973,0.006000000052154064,f-D* trade-off
0.0024,0.07285714285714286,0.20428571428571426,10.0,0.3717721,0.03743738,0.2589131,-0.1574394746921959,0.0020000000949949026,f-D* trade-off
0.0024,0.07285714285714286,0.26571428571428574,10.0,0.45300806,0.08627087,0.33978832,-0.17685630869137184,0.0020000000949949026,f-D* trade-off
0.0024,0.07285714285714286,0.3271428571428572,10.0,0.47314644,0.0911026,0.39273256,-0.21989030085432598,0.0,f-D* trade-off
0.0024,0.07285714285714286,0.38857142857142857,10.0,0.5451285,0.0994817,0.4931054,-0.15487025284799646,0.0010000000474974513,f-D* trade-off
0.0024,0.07285714285714286,0.45,10.0,0.54961455,0.15269887,0.57062936,-0.07333540909220884,0.0,f-D* trade-off
0.0024,0.08857142857142856,0.02,10.0,0.2147482,-0.007870913,0.10357165,-0.10216008256926512,0.04699999839067459,f-D* trade-off
0.0024,0.08857142857142856,0.08142857142857143,10.0,0.26429534,0.017078876,0.15170753,-0.10421251550943927,0.02199999988079071,f-D* trade-off
0.0024,0.08857142857142856,0.14285714285714285,10.0,0.32851273,0.035182536,0.23012847,-0.1376387076297622,0.00800000037997961,f-D* trade-off
0.0024,0.08857142857142856,0.20428571428571426,10.0,0.33318013,0.061989665,0.3065347,-0.14842813392705842,0.0,f-D* trade-off
0.0024,0.08857142857142856,0.26571428571428574,10.0,0.44368213,0.09156662,0.35753757,-0.13858431337254432,0.0010000000474974513,f-D* trade-off
0.0024,0.08857142857142856,0.3271428571428572,10.0,0.5018749,0.08934593,0.41769558,-0.205565463288102,0.0,f-D* trade-off
0.0024,0.08857142857142856,0.38857142857142857,10.0,0.53968805,0.11727154,0.4621712,-0.10486116740645768,0.0,f-D* trade-off
0.0024,0.08857142857142856,0.45,10.0,0.5863528,0.13773763,0.57047975,-0.04585037999066942,0.0,f-D* trade-off
0.0024,0.10428571428571429,0.02,10.0,0.1990341,-0.018873215,0.0946877,-0.10661660110718456,0.04600000008940697,f-D* trade-off
0.0024,0.10428571428571429,0.08142857142857143,10.0,0.25641954,0.0035151243,0.16441005,-0.009940548134166161,0.01600000075995922,f-D* trade-off
0.0024,0.10428571428571429,0.14285714285714285,10.0,0.3173135,0.025375366,0.24794471,-0.14974628355159658,0.004999999888241291,f-D* trade-off
0.0024,0.10428571428571429,0.20428571428571426,10.0,0.33944392,0.04600835,0.29128313,-0.11853088476951365,0.0020000000949949026,f-D* trade-off
0.0024,0.10428571428571429,0.26571428571428574,10.0,0.43096334,0.08736253,0.31943756,-0.1470001342543286,0.0010000000474974513,f-D* trade-off
0.0024,0.10428571428571429,0.3271428571428572,10.0,0.5012681,0.09770447,0.40909123,-0.2027425869660336,0.0,f-D* trade-off
0.0024,0.10428571428571429,0.38857142857142857,10.0,0.56123877,0.122829854,0.48186225,-0.14453371136481202,0.0,f-D* trade-off
0.0024,0.10428571428571429,0.45,10.0,0.57874453,0.13780206,0.5755281,-0.040871375689809614,0.0,f-D* trade-off
0.0024,0.12,0.02,10.0,0.24553329,-0.015681982,0.14061034,-0.06209761949985528,0.04399999976158142,f-D* trade-off
0.0024,0.12,0.08142857142857143,10.0,0.25038087,-0.014443159,0.123526216,-0.12275844729814339,0.024000000208616257,f-D* trade-off
0.0024,0.12,0.14285714285714285,10.0,0.30797577,0.040286183,0.27182943,-0.23731607789680909,0.004999999888241291,f-D* trade-off
0.0024,0.12,0.20428571428571426,10.0,0.3483314,0.06505287,0.29267585,-0.1426468381071187,0.0020000000949949026,f-D* trade-off
0.0024,0.12,0.26571428571428574,10.0,0.4230532,0.08187574,0.35421675,-0.17792382794996317,0.0020000000949949026,f-D* trade-off
0.0024,0.12,0.3271428571428572,10.0,0.48149556,0.08932334,0.41405505,-0.215284371134419,0.0,f-D* trade-off
0.0024,0.12,0.38857142857142857,10.0,0.5221704,0.12480998,0.47659564,-0.16163242818455997,0.0,f-D* trade-off
0.0024,0.12,0.45,10.0,0.56038976,0.16319656,0.54889154,-0.05137933752459425,0.0,f-D* trade-off
0.0006,0.01,0.02,20.0,0.88486934,-0.012362957,0.7280115,-0.3882687512964654,0.3840000033378601,f-D* trade-off
0.0006,0.01,0.08142857142857143,20.0,0.8596011,-0.01701665,0.64426583,-0.4650145313222784,0.17499999701976776,f-D* trade-off
0.0006,0.01,0.14285714285714285,20.0,0.82755643,-0.00824213,0.56815255,-0.43506243382478754,0.0689999982714653,f-D* trade-off
