D_true,Dstar_true,f_true,snr,npe_post_sd,crlb_sd_analytic,crlb_sd_analytic_recomputed,crlb_sd_sampled,crlb_sd_rician,ratio_analytic,ratio_sampled,ratio_rician,rail_rate_dstar,diverged_rate
0.6,10.0,0.38857142857142857,10.0,34.2954,10.349856215964255,10.349856215964255,172.22881475545148,10.47304270674811,3.313611126235635,0.19912695821948379,3.2746357443861465,0.0165,0.0
0.8571428571428571,10.0,0.38857142857142857,10.0,32.246532,11.166442058543243,11.166442058543243,177.8209693657967,11.316023013187692,2.887807259566113,0.18134268480825477,2.84963471375234,0.013,0.0
1.1142857142857143,10.0,0.38857142857142857,10.0,34.922134,12.088908262057526,12.088908262057526,174.08442569093748,12.303958593261715,2.888774870516747,0.20060458516834445,2.8382844216596412,0.0155,0.0
1.3714285714285714,10.0,0.38857142857142857,10.0,36.249153,13.133105102821794,13.133105102821794,176.82170619926762,13.75594658033537,2.760135767848115,0.20500397705216883,2.635162385104017,0.0205,0.0
1.6285714285714283,10.0,0.38857142857142857,10.0,36.29019,14.317696337580557,14.317696337580557,175.95607672085094,15.148941000884077,2.534639008590892,0.20624573289147213,2.3955595310511897,0.028,0.0
1.8857142857142857,10.0,0.38857142857142857,10.0,36.098362,15.664589904379733,15.664589904379733,175.53217087295573,17.055097116569485,2.3044562410728187,0.20565097452208222,2.1165732304701725,0.025,0.0
2.142857142857143,10.0,0.38857142857142857,10.0,35.133312,17.199455795648213,17.199455795648213,172.01241471492568,19.446653243390557,2.042699062270981,0.2042486994803605,1.806650818538195,0.033,0.0
2.4,10.0,0.38857142857142857,10.0,35.29736,18.952372473606616,18.952372473606616,167.0835849551772,22.49938417231671,1.8624243226386783,0.21125570180618922,1.5688144941953543,0.0295,0.0
0.6,10.0,0.45,10.0,32.7375,8.937018700769105,8.937018700769105,162.14787845548355,9.02769630201903,3.663134243441072,0.2018990338438984,3.6263404200558123,0.015,0.0
0.8571428571428571,10.0,0.45,10.0,36.08065,9.642134094996065,9.642134094996065,161.99638496850739,9.881157077985023,3.7419776549586112,0.22272503183953266,3.651460017813785,0.013,0.0
1.1142857142857143,10.0,0.45,10.0,37.590294,10.438676340570337,10.438676340570337,164.25345281726754,10.736333005803345,3.6010594310871724,0.22885542650856366,3.5012228085400476,0.0185,0.0
1.3714285714285714,10.0,0.45,10.0,36.44893,11.340332025293744,11.340332025293744,172.20536953966874,11.82319048705852,3.214097149158531,0.21165966019197632,3.0828336936545537,0.0255,0.0
1.6285714285714283,10.0,0.45,10.0,36.034607,12.363217154990293,12.363217154990293,167.95575191465073,13.195558880363738,2.914662622345732,0.214548216355886,2.7308132476012794,0.028,0.0
1.8857142857142857,10.0,0.45,10.0,37.150356,13.52624906028976,13.52624906028976,164.10043964961818,14.985375620689377,2.746537944639086,0.2263879126669143,2.4791074271577695,0.026,0.0
2.142857142857143,10.0,0.45,10.0,35.728157,14.851593575924898,14.851593575924898,160.75891442972056,17.132775655980165,2.4056783442669736,0.22224681677369365,2.085368869435301,0.0265,0.0
2.4,10.0,0.45,10.0,38.23739,16.365223215304752,16.365223215304752,164.2664088154063,19.784982186427595,2.3365027233530338,0.23277668438572313,1.932647178536793,0.0215,0.0
0.6,25.71428571428572,0.02,10.0,35.2293,494.81478953441876,494.81478953441876,207.12054179117814,497.63012902365466,0.07119694519596853,0.17009080651941652,0.07079414598372397,0.356,0.0
0.8571428571428571,25.71428571428572,0.02,10.0,35.21723,513.3226202398104,513.3226202398104,208.72132300341588,513.8155302832868,0.06860642870956232,0.16872847245905798,0.06854061024699536,0.3505,0.0
1.1142857142857143,25.71428571428572,0.02,10.0,36.020607,532.9491660363393,532.9491660363393,199.43934615074892,528.7525951353493,0.06758732218782162,0.18060933158481846,0.06812374507737308,0.3155,0.0
1.3714285714285714,25.71428571428572,0.02,10.0,35.426727,553.8083229315318,553.8083229315318,201.55782734506363,555.7579980438876,0.06396929375743914,0.1757645806498501,0.0637448801901046,0.237,0.0
